alpha_AF4,alpha_F8,alpha_F4,alpha_FC6,alpha_FC5,alpha_F3,alpha_F7,alpha_AF3,betal_AF4,betal_F8,betal_F4,betal_FC6,betal_FC5,betal_F3,betal_F7,betal_AF3,betah_AF4,betah_F8,betah_F4,betah_FC6,betah_FC5,betah_F3,betah_F7,betah_AF3,face_label,name,video,self
0.20635,0.05744,0.25543,0.060919,0.01217,0.26757,0.14089,0.26695,0.12352,0.1511,0.1189,0.1126,0.066801,0.10775,0.16179,0.10759,0.12477,0.24712,0.19791,0.1585,0.1333,0.22343,0.11195,0.16549,0,li,part2,
0.067805,0.029783,0.07698,0.014549,0.009635,0.05632,0.077288,0.058102,0.064247,0.15283,0.089283,0.052136,0.047646,0.094931,0.051895,0.077974,0.055464,0.15022,0.049599,0.072247,0.082012,0.058786,0.055734,0.04753,0,li,part2,
0.10303,0.039572,0.094465,0.015732,0.0083522,0.081427,0.10387,0.097702,0.13788,0.25539,0.12847,0.10736,0.067816,0.12296,0.091251,0.12936,0.074138,0.17448,0.1026,0.090725,0.10101,0.094816,0.049382,0.084319,0,li,part2,
0.10401,0.032101,0.055058,0.022165,0.011497,0.10193,0.094569,0.10784,0.13972,0.22866,0.11073,0.089124,0.087364,0.098749,0.10629,0.11369,0.080969,0.19344,0.15939,0.097685,0.18251,0.13013,0.05067,0.10807,0,li,part2,
0.092515,0.051443,0.053532,0.0044949,0.011178,0.05586,0.068812,0.070342,0.064695,0.16331,0.041776,0.044089,0.060204,0.045053,0.043061,0.048781,0.037609,0.14085,0.056126,0.082512,0.075906,0.041473,0.023042,0.037502,0,li,part2,
0.044505,0.024264,0.13941,0.017605,0.0087555,0.055835,0.056178,0.0483,0.028022,0.084693,0.057452,0.044439,0.039959,0.045393,0.038102,0.031627,0.032942,0.11566,0.051633,0.072275,0.12735,0.052587,0.037274,0.035686,0,li,part2,
0.043111,0.024097,0.047833,0.0028305,0.0079298,0.035337,0.041998,0.037088,0.037982,0.11661,0.03391,0.036322,0.046584,0.058348,0.020167,0.044967,0.028399,0.11636,0.04026,0.056536,0.082683,0.042025,0.021304,0.032246,0,li,part2,
0.053314,0.034081,0.023111,4.52E-05,0.0074662,0.031957,0.04512,0.036387,0.055169,0.15698,0.016843,0.043072,0.059016,0.038059,0.043591,0.036917,0.043699,0.17202,0.048374,0.069052,0.072627,0.040049,0.024539,0.037598,0,li,part2,
0.083796,0.038947,0.055223,0.015374,0.0076482,0.078584,0.039394,0.086024,0.04722,0.14562,0.055542,0.042169,0.061463,0.058885,0.025782,0.04961,0.029661,0.13247,0.044375,0.032554,0.081818,0.05287,0.017023,0.037564,0,li,part2,
0.040252,0.029523,0.044903,0.0050454,0.0066039,0.033128,0.032065,0.035539,0.035465,0.14437,0.038052,0.047714,0.054555,0.034915,0.02437,0.030812,0.02469,0.11382,0.051678,0.068003,0.091959,0.04122,0.014616,0.030473,0,li,part2,
0.081478,0.038946,0.038521,0.0030646,0.0093756,0.048342,0.061944,0.063033,0.03716,0.10832,0.044284,0.045051,0.06046,0.039553,0.030553,0.034665,0.03683,0.1653,0.030121,0.063122,0.076228,0.022366,0.026015,0.024604,0,li,part2,
0.084739,0.039399,0.061529,0.010401,0.0085321,0.047058,0.062492,0.06377,0.073476,0.17586,0.072341,0.062837,0.076524,0.064808,0.039393,0.064761,0.053638,0.15615,0.091511,0.082417,0.083798,0.071254,0.038389,0.060793,0,li,part2,
0.13901,0.048776,0.091514,0.027873,0.0083055,0.15023,0.066222,0.1601,0.10407,0.19239,0.082318,0.097333,0.074939,0.10424,0.092062,0.097942,0.1071,0.26152,0.12595,0.15522,0.12014,0.12372,0.06047,0.11501,0,li,part2,
0.29003,0.079623,0.25888,0.074518,0.019111,0.3026,0.21964,0.32274,0.19446,0.30076,0.18903,0.15462,0.1163,0.20195,0.20645,0.18601,0.18396,0.3103,0.23951,0.26306,0.21491,0.23177,0.13168,0.2074,0,li,part2,
0.24958,0.078598,0.16807,0.041031,0.017307,0.1591,0.26575,0.19587,0.22358,0.29797,0.13804,0.16198,0.12636,0.14446,0.26981,0.16422,0.19824,0.3023,0.22541,0.21714,0.2627,0.22365,0.19282,0.20869,0,li,part2,
0.29994,0.076295,0.30009,0.079272,0.017031,0.31909,0.31203,0.33561,0.37941,0.4852,0.36177,0.30312,0.18076,0.41074,0.25901,0.39891,0.26111,0.41775,0.34542,0.30431,0.25391,0.33106,0.17174,0.30632,0,li,part2,
0.21486,0.074248,0.16671,0.057047,0.012564,0.23291,0.16726,0.23228,0.24652,0.38812,0.31081,0.22829,0.13074,0.2823,0.17381,0.2646,0.14683,0.3001,0.25351,0.17045,0.18463,0.27987,0.13335,0.20432,0,li,part2,
0.28329,0.097103,0.11832,0.060282,0.023247,0.2038,0.19366,0.25323,0.12892,0.23927,0.16849,0.14484,0.091229,0.15034,0.11278,0.13248,0.12407,0.28608,0.15858,0.16959,0.12139,0.16022,0.087507,0.139,0,li,part2,
0.067893,0.025824,0.079665,0.034714,0.011611,0.064632,0.094099,0.063111,0.069701,0.13428,0.07824,0.10072,0.071748,0.056659,0.072566,0.059049,0.058373,0.18077,0.058244,0.10443,0.16703,0.071016,0.050447,0.057548,0,li,part2,
0.17246,0.065376,0.10118,0.040595,0.013366,0.11604,0.10179,0.15044,0.11047,0.24117,0.101,0.10833,0.068638,0.099078,0.059176,0.10177,0.066735,0.19838,0.099817,0.10637,0.13627,0.10754,0.046361,0.083931,0,li,part2,
0.15572,0.067548,0.18666,0.055674,0.0074328,0.20436,0.087513,0.19919,0.20154,0.29035,0.14466,0.12088,0.11237,0.14434,0.20064,0.16311,0.14442,0.28105,0.16473,0.20451,0.22811,0.19193,0.1013,0.16815,0,li,part2,
0.32151,0.079925,0.27351,0.092644,0.018547,0.39638,0.19738,0.4037,0.18029,0.27081,0.24396,0.18911,0.096766,0.24837,0.15652,0.20908,0.21116,0.37053,0.21122,0.23448,0.26848,0.2344,0.1817,0.21844,0,li,part2,
0.26308,0.08326,0.19688,0.078278,0.016547,0.19853,0.14585,0.25741,0.14708,0.21671,0.16639,0.15392,0.09587,0.15954,0.12917,0.15003,0.12918,0.25694,0.23174,0.17789,0.1544,0.2223,0.076393,0.17818,0,li,part2,
0.16687,0.062544,0.13976,0.047125,0.010227,0.17423,0.10365,0.18863,0.11961,0.26278,0.13641,0.14266,0.091592,0.13406,0.11534,0.11581,0.094946,0.19882,0.1034,0.1516,0.19765,0.11491,0.10819,0.09808,0,li,part2,
0.34184,0.09822,0.31846,0.086866,0.020989,0.35555,0.27444,0.36898,0.28019,0.41455,0.39413,0.28439,0.10874,0.38618,0.25236,0.32902,0.2294,0.33034,0.29713,0.34104,0.31216,0.27919,0.22066,0.25486,0,li,part2,
0.44653,0.11269,0.42147,0.118,0.025903,0.46069,0.34626,0.50353,0.27158,0.3508,0.28444,0.21756,0.16783,0.26755,0.26365,0.25946,0.35058,0.49251,0.40737,0.39937,0.36534,0.46709,0.24933,0.41951,0,li,part2,
0.26568,0.080284,0.22734,0.080144,0.01545,0.29192,0.14704,0.30739,0.24833,0.34136,0.24718,0.25986,0.11935,0.21466,0.21668,0.22338,0.25727,0.44321,0.23492,0.29757,0.27974,0.24102,0.19769,0.24588,0,li,part2,
0.16007,0.055738,0.086782,0.036118,0.013148,0.13465,0.10692,0.15494,0.10175,0.16124,0.088336,0.12326,0.088744,0.088717,0.10525,0.090774,0.059454,0.10881,0.09789,0.10424,0.11515,0.10917,0.053805,0.08265,0,li,part2,
0.1206,0.055671,0.14771,0.040136,0.010499,0.16686,0.078184,0.15163,0.094087,0.17762,0.10978,0.12273,0.060264,0.10046,0.068445,0.093218,0.073664,0.20281,0.083309,0.17067,0.17069,0.11282,0.043367,0.088771,0,li,part2,
0.040197,0.016852,0.057707,0.0018986,0.0056651,0.036842,0.045941,0.042743,0.050936,0.068848,0.084586,0.06322,0.064348,0.066413,0.033805,0.06124,0.049968,0.17358,0.058641,0.12654,0.17741,0.071397,0.034495,0.056566,0,li,part2,
0.14774,0.049791,0.14698,0.030003,0.017142,0.16688,0.18524,0.15949,0.12985,0.19535,0.10496,0.1243,0.10016,0.11423,0.10499,0.11651,0.079801,0.19612,0.10473,0.11779,0.17061,0.11464,0.064462,0.09464,0,li,part2,
0.09585,0.025894,0.096781,0.021891,0.0093282,0.12315,0.075758,0.12288,0.047665,0.11146,0.077071,0.053912,0.053287,0.06723,0.050478,0.055587,0.06612,0.16551,0.12719,0.15512,0.1411,0.11984,0.056356,0.092623,0,li,part2,
0.06109,0.029454,0.048376,0.010059,0.0057461,0.037491,0.025782,0.050653,0.043809,0.088052,0.035693,0.075044,0.04673,0.041823,0.026888,0.040429,0.044964,0.16483,0.067978,0.12608,0.17818,0.059374,0.02476,0.04804,0,li,part2,
0.081123,0.03963,0.058845,0.014255,0.012786,0.056509,0.057707,0.064041,0.046741,0.098493,0.067181,0.051159,0.095671,0.047473,0.044642,0.042075,0.044379,0.15982,0.063074,0.06873,0.12506,0.057901,0.028461,0.047155,0,li,part2,
0.048938,0.027447,0.043181,0.0069565,0.0081169,0.041532,0.039015,0.041714,0.045367,0.15105,0.046674,0.058958,0.052945,0.041998,0.023135,0.042323,0.042072,0.15634,0.033709,0.09381,0.13407,0.028907,0.039393,0.031102,0,li,part2,
0.070075,0.039798,0.034387,0.0092164,0.0082339,0.064164,0.052134,0.066786,0.066707,0.15653,0.029392,0.060023,0.055347,0.079387,0.057587,0.062644,0.09464,0.21172,0.072758,0.15727,0.20081,0.084108,0.067977,0.08771,0,li,part2,
0.053482,0.022122,0.052368,0.074901,0.00751,0.049139,0.038332,0.048939,0.03012,0.11026,0.03851,0.093191,0.049457,0.033484,0.038277,0.023884,0.032188,0.18195,0.026328,0.13921,0.11546,0.036335,0.02082,0.026789,0,li,part3,3
0.067057,0.019221,0.023512,0.043169,0.0064154,0.034712,0.06861,0.047562,0.079614,0.19438,0.066158,0.17771,0.077735,0.07046,0.076625,0.064735,0.081747,0.22554,0.090716,0.20298,0.20244,0.089688,0.049424,0.084106,0,li,part3,3
0.13418,0.040409,0.10043,0.049677,0.013038,0.092485,0.093939,0.1184,0.080884,0.192,0.086556,0.11034,0.12775,0.034359,0.078425,0.047468,0.064952,0.23617,0.076071,0.18753,0.1886,0.061674,0.063844,0.050749,1,li,part3,3
0.067927,0.034679,0.058699,0.055277,0.0087224,0.035411,0.03203,0.049649,0.035604,0.12873,0.04315,0.12162,0.049148,0.034234,0.030202,0.026908,0.035082,0.17181,0.034778,0.10945,0.18574,0.026848,0.025454,0.024065,0,li,part3,3
0.035715,0.017405,0.072082,0.0060739,0.006992,0.029042,0.042781,0.032666,0.034707,0.12473,0.043928,0.055617,0.058624,0.030446,0.03243,0.028603,0.0397,0.23414,0.05404,0.14429,0.18931,0.050474,0.02357,0.03887,0,li,part3,3
0.063122,0.020365,0.082098,0.023716,0.0074328,0.057462,0.040289,0.064116,0.04225,0.11211,0.051115,0.1224,0.06912,0.046984,0.030455,0.039553,0.039506,0.21017,0.037782,0.11903,0.15199,0.025687,0.029947,0.026416,0,li,part3,3
0.072923,0.028573,0.061971,0.017611,0.0077195,0.026527,0.048473,0.045616,0.042124,0.11841,0.045722,0.078542,0.04937,0.029051,0.026318,0.031446,0.027276,0.14885,0.030904,0.14792,0.22714,0.026889,0.021987,0.020973,0,li,part3,3
0.044182,0.01853,0.022168,0.012379,0.0046241,0.042821,0.054399,0.041377,0.062768,0.15937,0.063062,0.11016,0.068323,0.056616,0.039033,0.055635,0.048546,0.21131,0.086789,0.17069,0.28748,0.077914,0.034647,0.055757,0,li,part3,3
0.047897,0.021651,0.027617,0.0076156,0.0099287,0.019278,0.04384,0.029949,0.042787,0.14877,0.033598,0.10387,0.055628,0.022738,0.037895,0.025734,0.047914,0.1823,0.059763,0.075969,0.24886,0.038584,0.041942,0.039384,0,li,part3,3
0.054758,0.028883,0.043539,0.030343,0.0072647,0.040125,0.030852,0.045254,0.03527,0.11807,0.040526,0.068615,0.048476,0.028247,0.018462,0.026475,0.035182,0.17491,0.037948,0.14666,0.22772,0.024243,0.026266,0.021224,0,li,part3,3
0.048116,0.02275,0.04669,0.027259,0.0060985,0.05498,0.027815,0.048562,0.042738,0.14066,0.040892,0.065186,0.039568,0.051207,0.029787,0.038676,0.036251,0.19604,0.059179,0.13178,0.21606,0.052263,0.029449,0.037908,0,li,part3,3
0.047272,0.019878,0.061024,0.03777,0.0064097,0.059827,0.049367,0.052549,0.02871,0.12482,0.029243,0.0432,0.041602,0.0318,0.025155,0.02394,0.046981,0.2473,0.045337,0.15043,0.22526,0.040626,0.042995,0.029762,0,li,part3,3
0.056673,0.017552,0.068879,0.019906,0.0082352,0.048275,0.085968,0.051696,0.044151,0.15004,0.096867,0.10503,0.048195,0.070351,0.06763,0.045498,0.061054,0.25663,0.098179,0.15545,0.23793,0.099206,0.052967,0.068007,0,li,part3,3
0.061465,0.037446,0.10412,0.055465,0.0045361,0.084771,0.034606,0.080906,0.034169,0.122,0.08213,0.1152,0.044905,0.053319,0.038445,0.04092,0.033421,0.18998,0.038304,0.13605,0.27357,0.048518,0.035112,0.030322,0,li,part3,3
0.093992,0.029461,0.065298,0.025769,0.013392,0.081933,0.080753,0.087208,0.086454,0.1766,0.11719,0.12072,0.048634,0.092306,0.047529,0.090324,0.052813,0.20353,0.055884,0.18878,0.18747,0.067115,0.042497,0.052889,0,li,part3,3
0.066593,0.028459,0.056245,0.044734,0.0055263,0.062475,0.03409,0.067919,0.053176,0.13044,0.033982,0.078476,0.060696,0.030066,0.068039,0.03192,0.049372,0.19969,0.044556,0.17049,0.24321,0.051506,0.042613,0.042919,0,li,part3,3
0.082059,0.03725,0.06195,0.059976,0.0062677,0.06277,0.043107,0.07236,0.059316,0.17363,0.072217,0.13781,0.052536,0.056029,0.041914,0.052565,0.06442,0.28305,0.0809,0.16778,0.28042,0.086614,0.030151,0.068162,0,li,part3,3
0.063588,0.030377,0.041217,0.037465,0.0073104,0.045321,0.027713,0.055158,0.073159,0.16177,0.047903,0.097821,0.066427,0.063013,0.040676,0.063927,0.05451,0.22751,0.058831,0.19399,0.33539,0.037858,0.041999,0.036632,0,li,part3,3
0.041659,0.024654,0.032403,0.032837,0.0062563,0.020524,0.028286,0.023124,0.031751,0.081906,0.031481,0.096833,0.053854,0.032092,0.027247,0.027435,0.034995,0.15423,0.045097,0.15566,0.22119,0.033036,0.025461,0.028613,0,li,part3,3
0.038638,0.017469,0.042397,0.017475,0.0047207,0.020448,0.040565,0.024683,0.071745,0.17925,0.045133,0.14481,0.057996,0.045148,0.050914,0.050805,0.038423,0.20415,0.028154,0.10962,0.30378,0.037699,0.041903,0.031034,0,li,part3,3
0.040362,0.016333,0.033376,0.037245,0.0047203,0.034941,0.03067,0.038024,0.041264,0.10548,0.041098,0.13797,0.064082,0.03989,0.025225,0.036643,0.049095,0.20514,0.029313,0.1383,0.3225,0.030268,0.032696,0.032488,0,li,part3,3
0.062884,0.02018,0.024855,0.023408,0.0076042,0.062389,0.052843,0.061039,0.059475,0.12946,0.051286,0.089415,0.056321,0.045629,0.049495,0.046119,0.043557,0.20621,0.051023,0.11816,0.31239,0.04855,0.041636,0.037748,0,li,part3,3
0.045015,0.026235,0.054469,0.024166,0.005402,0.030813,0.026521,0.036328,0.043574,0.12172,0.039355,0.076873,0.05241,0.045154,0.025686,0.041264,0.042184,0.24439,0.045959,0.15536,0.20309,0.032815,0.019961,0.028131,0,li,part3,3
0.04424,0.019851,0.025927,0.13134,0.0071192,0.029412,0.031471,0.033085,0.034087,0.12713,0.029687,0.15628,0.048907,0.025014,0.026071,0.021412,0.029257,0.14788,0.042951,0.12439,0.19436,0.028711,0.030826,0.020622,0,li,part3,3
0.10861,0.042083,0.071669,0.043944,0.0090712,0.10527,0.098473,0.09707,0.083419,0.19837,0.079714,0.13741,0.077528,0.076728,0.080331,0.067812,0.060388,0.27058,0.053573,0.16162,0.29765,0.057406,0.052642,0.043145,0,li,part3,3
0.080591,0.040091,0.14241,0.063791,0.0086569,0.075366,0.047436,0.06758,0.070795,0.15333,0.080734,0.12494,0.078195,0.041975,0.082084,0.043726,0.065054,0.23906,0.069365,0.14742,0.23199,0.052363,0.063734,0.041141,0,li,part3,3
0.065101,0.029968,0.042505,0.040891,0.0081422,0.038625,0.044608,0.045655,0.051648,0.12041,0.080247,0.10728,0.09703,0.054355,0.041129,0.050619,0.052248,0.22854,0.067763,0.18152,0.23858,0.044703,0.036362,0.040821,0,li,part3,3
0.075756,0.039083,0.067255,0.036378,0.0082759,0.047998,0.06185,0.057642,0.041482,0.1825,0.079921,0.10929,0.081272,0.043032,0.03479,0.035987,0.050682,0.22116,0.09877,0.11461,0.244,0.06574,0.039031,0.052464,0,li,part3,3
0.079688,0.043127,0.08083,0.042071,0.0070506,0.076628,0.049949,0.076882,0.061223,0.16634,0.059367,0.088601,0.07503,0.05099,0.065711,0.047344,0.039793,0.19368,0.062517,0.11289,0.21464,0.045331,0.022936,0.034778,0,li,part3,3
0.066493,0.02151,0.070607,0.040288,0.0078445,0.057678,0.063634,0.066473,0.054288,0.1366,0.04905,0.17866,0.074033,0.05274,0.041543,0.046391,0.05061,0.22614,0.081277,0.18454,0.20379,0.069871,0.034898,0.053962,0,li,part3,3
0.1367,0.05012,0.096002,0.069363,0.01301,0.11154,0.1013,0.12367,0.12082,0.29156,0.11665,0.26627,0.090435,0.12339,0.077951,0.10894,0.08515,0.25554,0.11076,0.24371,0.27274,0.093085,0.071893,0.080301,0,li,part3,3
0.070136,0.029619,0.1516,0.11875,0.0076671,0.063838,0.087115,0.056225,0.06442,0.21371,0.14228,0.16143,0.081213,0.064024,0.041716,0.058112,0.064397,0.25586,0.12131,0.20392,0.19739,0.080868,0.044611,0.066077,0,li,part3,3
0.047578,0.022012,0.092972,0.033669,0.0070841,0.048303,0.043273,0.049899,0.056214,0.14669,0.081536,0.16137,0.06041,0.062924,0.035919,0.054692,0.037146,0.13431,0.062809,0.18349,0.1503,0.057713,0.031907,0.041166,0,li,part3,3
0.14603,0.050591,0.13898,0.075402,0.012903,0.13551,0.12811,0.13246,0.14108,0.29112,0.21176,0.22181,0.086967,0.14354,0.12212,0.13781,0.12133,0.2855,0.15375,0.25657,0.26654,0.17956,0.093301,0.1408,0,li,part3,3
0.17813,0.052965,0.15794,0.10642,0.014977,0.16516,0.21842,0.15428,0.12555,0.27941,0.22631,0.27984,0.11851,0.15168,0.12297,0.13115,0.14178,0.31733,0.16103,0.19084,0.21492,0.17234,0.1061,0.1466,0,li,part3,3
0.078907,0.03145,0.10256,0.048126,0.011495,0.10539,0.093578,0.091722,0.07236,0.1258,0.10616,0.14239,0.10548,0.092765,0.059847,0.082679,0.048657,0.14277,0.086448,0.11758,0.13373,0.06983,0.047958,0.052551,0,li,part3,3
0.084522,0.04468,0.10611,0.054311,0.0096084,0.064976,0.044323,0.073724,0.048599,0.18128,0.061021,0.11574,0.084549,0.036712,0.032861,0.035977,0.034961,0.16618,0.046773,0.11348,0.13662,0.047753,0.023817,0.035194,0,li,part3,3
0.18031,0.051485,0.14573,0.086639,0.014047,0.11812,0.19247,0.14441,0.10843,0.22702,0.12814,0.16567,0.074003,0.093038,0.11473,0.094384,0.066229,0.21806,0.15915,0.20206,0.22868,0.10406,0.09166,0.073286,0,li,part3,3
0.143,0.044567,0.14394,0.080904,0.014908,0.15735,0.099946,0.16292,0.099856,0.26573,0.13481,0.18409,0.09245,0.12059,0.063667,0.10419,0.076816,0.20996,0.13779,0.19604,0.16621,0.11753,0.044472,0.096833,0,li,part3,3
0.10175,0.034207,0.097962,0.041149,0.0117,0.09346,0.077738,0.10393,0.05286,0.14047,0.078503,0.092774,0.075187,0.081198,0.061745,0.059191,0.12288,0.34463,0.15992,0.20724,0.20349,0.11259,0.062256,0.11697,0,li,part3,3
0.11049,0.065683,0.12621,0.080531,0.011828,0.076054,0.085842,0.083023,0.066845,0.15143,0.09581,0.095181,0.07322,0.079801,0.04789,0.070346,0.097118,0.23668,0.13149,0.18574,0.16961,0.11249,0.056705,0.10449,0,li,part3,3
0.11023,0.030767,0.089394,0.048899,0.013585,0.087734,0.076489,0.10444,0.11844,0.24011,0.079843,0.12177,0.099647,0.080273,0.084487,0.091297,0.10763,0.23533,0.107,0.18167,0.21946,0.10574,0.067159,0.10925,0,li,part3,3
0.095614,0.036393,0.12167,0.044198,0.01035,0.093927,0.065851,0.098285,0.10004,0.19174,0.10556,0.12439,0.067535,0.10156,0.050043,0.099555,0.069939,0.1959,0.092028,0.093565,0.15561,0.076149,0.039161,0.07067,0,li,part3,3
0.041236,0.016919,0.033567,0.044461,0.0057008,0.038759,0.034713,0.039321,0.030736,0.077529,0.045037,0.060735,0.058812,0.042953,0.040215,0.03368,0.042706,0.16609,0.050216,0.11871,0.1408,0.051574,0.033927,0.043237,0,li,part3,3
0.08775,0.037958,0.091087,0.076202,0.0086546,0.054549,0.047079,0.071068,0.092652,0.17718,0.10517,0.11657,0.066418,0.083144,0.065053,0.084121,0.12191,0.21015,0.11883,0.174,0.11624,0.12041,0.093069,0.12117,0,li,part3,3
0.095874,0.028874,0.088108,0.083093,0.007891,0.087477,0.062186,0.097609,0.056254,0.10479,0.076566,0.10334,0.07071,0.058137,0.036981,0.054767,0.042244,0.11946,0.039189,0.098806,0.057656,0.059001,0.030427,0.046207,0,li,part3,3
0.056758,0.027571,0.05367,0.040107,0.0054324,0.037813,0.030296,0.044914,0.038436,0.11825,0.048626,0.062294,0.078304,0.026657,0.029788,0.029566,0.018423,0.094129,0.026921,0.037678,0.046501,0.01773,0.018436,0.015364,0,li,part3,3
0.04388,0.022138,0.073617,0.038983,0.0047674,0.048875,0.052185,0.038871,0.051591,0.16071,0.081744,0.10071,0.04023,0.057873,0.043964,0.047414,0.024895,0.14836,0.041044,0.10546,0.077875,0.032094,0.020866,0.021645,0,li,part3,3
0.10905,0.035082,0.23306,0.070442,0.0098571,0.14346,0.10401,0.13499,0.093851,0.17548,0.17112,0.17142,0.058811,0.14212,0.092121,0.111,0.087516,0.21638,0.1671,0.21324,0.14212,0.13154,0.07963,0.10097,0,li,part3,3
0.077704,0.038388,0.080425,0.045301,0.0054496,0.079696,0.020465,0.080473,0.039722,0.1068,0.054542,0.096334,0.042377,0.033856,0.026127,0.031655,0.042249,0.18963,0.065965,0.11862,0.083654,0.052266,0.016601,0.043872,0,li,part3,3
0.085773,0.025812,0.089376,0.25349,0.0073307,0.068181,0.051219,0.08509,0.0832,0.15302,0.12461,0.31778,0.078198,0.066809,0.051487,0.073056,0.051876,0.1731,0.073668,0.12926,0.076326,0.067547,0.030164,0.056031,0,li,part3,3
0.12647,0.033075,0.11987,0.38833,0.0092424,0.080457,0.10171,0.10111,0.08531,0.14609,0.14229,0.36016,0.039502,0.12432,0.054543,0.10588,0.074115,0.15762,0.074499,0.27259,0.10356,0.087325,0.050745,0.079231,0,li,part3,3
0.097692,0.02627,0.063906,0.04322,0.0070851,0.031524,0.09174,0.062004,0.066807,0.14372,0.079008,0.11173,0.070108,0.04789,0.058014,0.051121,0.052697,0.15054,0.057863,0.094571,0.08886,0.059309,0.058428,0.050683,0,li,part3,3
0.16437,0.056582,0.21106,0.11173,0.0074411,0.1678,0.114,0.1785,0.10871,0.19027,0.19014,0.16907,0.10041,0.12593,0.077197,0.12119,0.083576,0.14444,0.13684,0.15686,0.13633,0.0989,0.068171,0.096102,0,li,part3,3
0.27192,0.068415,0.33004,0.10152,0.01293,0.2936,0.16772,0.32486,0.23044,0.23734,0.27554,0.21774,0.10587,0.29798,0.1465,0.27142,0.11754,0.20682,0.25204,0.22851,0.14026,0.25471,0.075177,0.18896,0,li,part3,3
0.37801,0.076317,0.34872,0.11564,0.021721,0.48172,0.3405,0.4703,0.22411,0.28403,0.28805,0.23637,0.16001,0.25135,0.2512,0.22731,0.31207,0.36993,0.35724,0.3454,0.36846,0.31993,0.29315,0.32005,0,li,part3,3
0.2401,0.061457,0.25643,0.092689,0.014802,0.23512,0.21983,0.26023,0.21139,0.27755,0.22838,0.25566,0.13505,0.1951,0.22047,0.19203,0.21528,0.32842,0.40494,0.29683,0.27007,0.41612,0.16515,0.31215,0,li,part3,3
0.60977,0.1253,0.59815,0.16192,0.028334,0.64361,0.43266,0.69515,0.41457,0.54712,0.57139,0.40916,0.15616,0.66714,0.42142,0.52005,0.71954,0.91553,0.91069,0.98073,0.61107,0.97385,0.44076,0.89806,0,li,part3,3
0.55081,0.1226,0.55501,0.17344,0.031486,0.62835,0.31612,0.67799,0.46618,0.55006,0.49522,0.51873,0.22024,0.4783,0.41361,0.45918,0.32492,0.44058,0.59549,0.50657,0.35425,0.57308,0.22129,0.45976,0,li,part3,3
0.12502,0.037419,0.1418,0.059054,0.0080904,0.11544,0.11026,0.12958,0.13255,0.20201,0.19694,0.2091,0.057161,0.1838,0.10336,0.1571,0.084169,0.22485,0.10525,0.2022,0.17476,0.092419,0.076465,0.08134,0,li,part3,3
0.13631,0.044912,0.15442,0.088679,0.0087873,0.12675,0.075117,0.1429,0.12623,0.16023,0.14524,0.13099,0.056432,0.15066,0.11699,0.13972,0.10007,0.19542,0.16154,0.18092,0.17848,0.14077,0.099644,0.11466,0,li,part3,3
0.087749,0.027132,0.098442,0.04523,0.0074785,0.070826,0.091996,0.076765,0.062356,0.11217,0.084823,0.083109,0.056368,0.060123,0.081417,0.054016,0.072984,0.18204,0.11031,0.16845,0.15843,0.10655,0.060029,0.084162,0,li,part3,3
0.25331,0.057092,0.20738,0.079867,0.017922,0.20596,0.21916,0.24386,0.31378,0.37193,0.32437,0.32082,0.18127,0.33663,0.20684,0.33538,0.15943,0.25845,0.22907,0.22166,0.1753,0.23861,0.1646,0.19138,0,li,part3,3
